NOMBDEP,NOMBPROV,NOMBDIST,ID,TXUBIGEO,TXREGION,TXPROVINCIA,TXDISTRITO
CUSCO,QUISPICANCHI,CUSIPATA,979,071206,CUSCO,QUISPICANCHI,CUSIPATA
CUSCO,QUISPICANCHI,HUARO,987,071207,CUSCO,QUISPICANCHI,HUARO
CUSCO,QUISPICANCHI,LUCRE,991,071208,CUSCO,QUISPICANCHI,LUCRE
CUSCO,QUISPICANCHI,MARCAPATA,1152,071209,CUSCO,QUISPICANCHI,MARCAPATA
CUSCO,QUISPICANCHI,OCONGATE,548,071210,CUSCO,QUISPICANCHI,OCONGATE
CUSCO,QUISPICANCHI,OROPESA,1025,071211,CUSCO,QUISPICANCHI,OROPESA
CUSCO,QUISPICANCHI,QUIQUIJANA,952,071212,CUSCO,QUISPICANCHI,QUIQUIJANA
CUSCO,QUISPICANCHI,URCOS,441,071201,CUSCO,QUISPICANCHI,URCOS
CUSCO,URUBAMBA,CHINCHERO,1182,071302,CUSCO,URUBAMBA,CHINCHERO
CUSCO,URUBAMBA,HUAYLLABAMBA,1145,071303,CUSCO,URUBAMBA,HUAYLLABAMBA
CUSCO,URUBAMBA,MACHUPICCHU,1194,071304,CUSCO,URUBAMBA,MACHUPICCHU
CUSCO,URUBAMBA,MARAS,1143,071305,CUSCO,URUBAMBA,MARAS
CUSCO,URUBAMBA,OLLANTAYTAMBO,1193,071306,CUSCO,URUBAMBA,OLLANTAYTAMBO
CUSCO,URUBAMBA,URUBAMBA,392,071301,CUSCO,URUBAMBA,URUBAMBA
CUSCO,URUBAMBA,YUCAY,1148,071307,CUSCO,URUBAMBA,YUCAY
HUANCAVELICA,ACOBAMBA,ACOBAMBA,426,080201,HUANCAVELICA,ACOBAMBA,ACOBAMBA
HUANCAVELICA,ACOBAMBA,ANDABAMBA,1008,080203,HUANCAVELICA,ACOBAMBA,ANDABAMBA
HUANCAVELICA,ACOBAMBA,ANTA,425,080202,HUANCAVELICA,ACOBAMBA,ANTA
HUANCAVELICA,ACOBAMBA,CAJA,382,080204,HUANCAVELICA,ACOBAMBA,CAJA
HUANCAVELICA,ACOBAMBA,MARCAS,1315,080205,HUANCAVELICA,ACOBAMBA,MARCAS
HUANCAVELICA,ACOBAMBA,PAUCARA,1005,080206,HUANCAVELICA,ACOBAMBA,PAUCARA
HUANCAVELICA,ACOBAMBA,POMACOCHA,379,080207,HUANCAVELICA,ACOBAMBA,POMACOCHA
HUANCAVELICA,ACOBAMBA,ROSARIO,998,080208,HUANCAVELICA,ACOBAMBA,ROSARIO
HUANCAVELICA,ANGARAES,ANCHONGA,1187,080302,HUANCAVELICA,ANGARAES,ANCHONGA
HUANCAVELICA,ANGARAES,CALLANMARCA,1018,080303,HUANCAVELICA,ANGARAES,CALLANMARCA
HUANCAVELICA,ANGARAES,CCOCHACCASA,1014,080312,HUANCAVELICA,ANGARAES,CCOCHACCASA
HUANCAVELICA,ANGARAES,CHINCHO,1758,080305,HUANCAVELICA,ANGARAES,CHINCHO
HUANCAVELICA,ANGARAES,CONGALLA,417,080304,HUANCAVELICA,ANGARAES,CONGALLA
HUANCAVELICA,ANGARAES,HUANCA-HUANCA,418,080307,HUANCAVELICA,ANGARAES,HUANCA-HUANCA
HUANCAVELICA,ANGARAES,HUAYLLAY GRANDE,420,080306,HUANCAVELICA,ANGARAES,HUALLAY-GRANDE
HUANCAVELICA,ANGARAES,JULCAMARCA,1756,080308,HUANCAVELICA,ANGARAES,JULCAMARCA
HUANCAVELICA,ANGARAES,LIRCAY,1757,080301,HUANCAVELICA,ANGARAES,LIRCAY
HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,1755,080309,HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO
HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,1754,080310,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA
HUANCAVELICA,ANGARAES,SECCLLA,1103,080311,HUANCAVELICA,ANGARAES,SECCLLA
HUANCAVELICA,CASTROVIRREYNA,ARMA,1105,080402,HUANCAVELICA,CASTROVIRREYNA,ARMA
HUANCAVELICA,CASTROVIRREYNA,AURAHUA,1017,080403,HUANCAVELICA,CASTROVIRREYNA,AURAHUA
HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,388,080405,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS
HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,422,080401,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA
HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,383,080408,HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA
HUANCAVELICA,CASTROVIRREYNA,COCAS,391,080406,HUANCAVELICA,CASTROVIRREYNA,COCAS
HUANCAVELICA,CASTROVIRREYNA,HUACHOS,1190,080409,HUANCAVELICA,CASTROVIRREYNA,HUACHOS
HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,1102,080410,HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO
HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,396,080414,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA
HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,395,080422,HUANCAVELICA,CASTROVIRREYNA,SAN JUAN
HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,359,080429,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA
HUANCAVELICA,CASTROVIRREYNA,TANTARA,1198,080427,HUANCAVELICA,CASTROVIRREYNA,TANTARA
HUANCAVELICA,CASTROVIRREYNA,TICRAPO,1141,080428,HUANCAVELICA,CASTROVIRREYNA,TICRAPO
HUANCAVELICA,CHURCAMPA,ANCO,698,080702,HUANCAVELICA,CHURCAMPA,ANCO
HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,344,080703,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI
HUANCAVELICA,CHURCAMPA,CHURCAMPA,696,080701,HUANCAVELICA,CHURCAMPA,CHURCAMPA
HUANCAVELICA,CHURCAMPA,COSME,537,080711,HUANCAVELICA,CHURCAMPA,COSME
HUANCAVELICA,CHURCAMPA,EL CARMEN,1090,080704,HUANCAVELICA,CHURCAMPA,EL CARMEN
HUANCAVELICA,CHURCAMPA,LA MERCED,1089,080705,HUANCAVELICA,CHURCAMPA,LA MERCED
HUANCAVELICA,CHURCAMPA,LOCROJA,697,080706,HUANCAVELICA,CHURCAMPA,LOCROJA
HUANCAVELICA,CHURCAMPA,PACHAMARCA,355,080710,HUANCAVELICA,CHURCAMPA,PACHAMARCA
HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,343,080707,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA
HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,1088,080708,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC
HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,699,080709,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS
HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,1009,080102,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA
HUANCAVELICA,HUANCAVELICA,ACORIA,354,080103,HUANCAVELICA,HUANCAVELICA,ACORIA
HUANCAVELICA,HUANCAVELICA,ASCENSION,430,080119,HUANCAVELICA,HUANCAVELICA,ASCENSION
HUANCAVELICA,HUANCAVELICA,CONAYCA,538,080104,HUANCAVELICA,HUANCAVELICA,CONAYCA
HUANCAVELICA,HUANCAVELICA,CUENCA,1041,080105,HUANCAVELICA,HUANCAVELICA,CUENCA
HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,357,080106,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA
HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,1203,080101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA
HUANCAVELICA,HUANCAVELICA,HUANDO,1030,080120,HUANCAVELICA,HUANCAVELICA,HUANDO
HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,1211,080108,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA
HUANCAVELICA,HUANCAVELICA,IZCUCHACA,540,080109,HUANCAVELICA,HUANCAVELICA,IZCUCHACA
HUANCAVELICA,HUANCAVELICA,LARIA,1028,080110,HUANCAVELICA,HUANCAVELICA,LARIA
HUANCAVELICA,HUANCAVELICA,MANTA,1027,080111,HUANCAVELICA,HUANCAVELICA,MANTA
HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,1205,080112,HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES
HUANCAVELICA,HUANCAVELICA,MOYA,1207,080113,HUANCAVELICA,HUANCAVELICA,MOYA
HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,541,080114,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO
HUANCAVELICA,HUANCAVELICA,PALCA,1006,080115,HUANCAVELICA,HUANCAVELICA,PALCA
HUANCAVELICA,HUANCAVELICA,PILCHACA,1208,080116,HUANCAVELICA,HUANCAVELICA,PILCHACA
HUANCAVELICA,HUANCAVELICA,VILCA,1040,080117,HUANCAVELICA,HUANCAVELICA,VILCA
HUANCAVELICA,HUANCAVELICA,YAULI,997,080118,HUANCAVELICA,HUANCAVELICA,YAULI
HUANCAVELICA,HUAYTARA,AYAVI,435,080601,HUANCAVELICA,HUAYTARA,AYAVI
HUANCAVELICA,HUAYTARA,CORDOVA,934,080602,HUANCAVELICA,HUAYTARA,CORDOVA
HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,542,080603,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA
HUANCAVELICA,HUAYTARA,HUAYTARA,547,080604,HUANCAVELICA,HUAYTARA,HUAYTARA
HUANCAVELICA,HUAYTARA,LARAMARCA,976,080605,HUANCAVELICA,HUAYTARA,LARAMARCA
HUANCAVELICA,HUAYTARA,OCOYO,914,080606,HUANCAVELICA,HUAYTARA,OCOYO
HUANCAVELICA,HUAYTARA,PILPICHACA,1753,080607,HUANCAVELICA,HUAYTARA,PILPICHACA
HUANCAVELICA,HUAYTARA,QUERCO,944,080608,HUANCAVELICA,HUAYTARA,QUERCO
HUANCAVELICA,HUAYTARA,QUITO-ARMA,1099,080609,HUANCAVELICA,HUAYTARA,QUITO ARMA
HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,1181,080610,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA
HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,985,080611,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO
HUANCAVELICA,HUAYTARA,SAN ISIDRO,940,080612,HUANCAVELICA,HUAYTARA,SAN ISIDRO
HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,259,080613,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS
HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,906,080614,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA
HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,545,080615,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS
HUANCAVELICA,HUAYTARA,TAMBO,1095,080616,HUANCAVELICA,HUAYTARA,TAMBO
HUANCAVELICA,TAYACAJA,ACOSTAMBO,1214,080502,HUANCAVELICA,TAYACAJA,ACOSTAMBO
HUANCAVELICA,TAYACAJA,ACRAQUIA,1215,080503,HUANCAVELICA,TAYACAJA,ACRAQUIA
HUANCAVELICA,TAYACAJA,AHUAYCHA,1223,080504,HUANCAVELICA,TAYACAJA,AHUAYCHA
HUANCAVELICA,TAYACAJA,ANDAYMARCA,1850,,,,
HUANCAVELICA,TAYACAJA,COLCABAMBA,345,080506,HUANCAVELICA,TAYACAJA,COLCABAMBA
HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,1226,080509,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ
HUANCAVELICA,TAYACAJA,HUACHOCOLPA,1251,080511,HUANCAVELICA,TAYACAJA,HUACHOCOLPA
HUANCAVELICA,TAYACAJA,HUARIBAMBA,1059,080512,HUANCAVELICA,TAYACAJA,HUARIBAMBA
HUANCAVELICA,TAYACAJA,Ñahuimpuquio,1227,080515,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO
HUANCAVELICA,TAYACAJA,PAMPAS,1113,080501,HUANCAVELICA,TAYACAJA,PAMPAS
HUANCAVELICA,TAYACAJA,PAZOS,385,080517,HUANCAVELICA,TAYACAJA,PAZOS
HUANCAVELICA,TAYACAJA,QUICHUAS,1851,,,,
HUANCAVELICA,TAYACAJA,QUISHUAR,1123,080518,HUANCAVELICA,TAYACAJA,QUISHUAR
HUANCAVELICA,TAYACAJA,SALCABAMBA,558,080519,HUANCAVELICA,TAYACAJA,SALCABAMBA
HUANCAVELICA,TAYACAJA,SALCAHUASI,1240,080526,HUANCAVELICA,TAYACAJA,SALCAHUASI
HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,1249,080520,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC
HUANCAVELICA,TAYACAJA,SURCUBAMBA,1244,080523,HUANCAVELICA,TAYACAJA,SURCUBAMBA
HUANCAVELICA,TAYACAJA,TINTAY PUNCU,1151,080525,HUANCAVELICA,TAYACAJA,TINTAY PUNCU
HUANUCO,AMBO,AMBO,235,090201,HUANUCO,AMBO,AMBO
HUANUCO,AMBO,CAYNA,677,090202,HUANUCO,AMBO,CAYNA
HUANUCO,AMBO,COLPAS,675,090203,HUANUCO,AMBO,COLPAS
HUANUCO,AMBO,CONCHAMARCA,679,090204,HUANUCO,AMBO,CONCHAMARCA
HUANUCO,AMBO,HUACAR,678,090205,HUANUCO,AMBO,HUACAR
HUANUCO,AMBO,SAN FRANCISCO,1464,090206,HUANUCO,AMBO,SAN FRANCISCO
HUANUCO,AMBO,SAN RAFAEL,1465,090207,HUANUCO,AMBO,SAN RAFAEL
HUANUCO,AMBO,TOMAY KICHWA,1445,090208,HUANUCO,AMBO,TOMAY-KICHWA
HUANUCO,DOS DE MAYO,CHUQUIS,283,090307,HUANUCO,DOS DE MAYO,CHUQUIS
HUANUCO,DOS DE MAYO,LA UNION,278,090301,HUANUCO,DOS DE MAYO,LA UNION
HUANUCO,DOS DE MAYO,MARIAS,837,090312,HUANUCO,DOS DE MAYO,MARIAS
HUANUCO,DOS DE MAYO,PACHAS,284,090314,HUANUCO,DOS DE MAYO,PACHAS
HUANUCO,DOS DE MAYO,QUIVILLA,248,090316,HUANUCO,DOS DE MAYO,QUIVILLA
HUANUCO,DOS DE MAYO,RIPAN,1412,090317,HUANUCO,DOS DE MAYO,RIPAN
HUANUCO,DOS DE MAYO,SHUNQUI,1415,090321,HUANUCO,DOS DE MAYO,SHUNQUI
HUANUCO,DOS DE MAYO,SILLAPATA,1413,090322,HUANUCO,DOS DE MAYO,SILLAPATA
HUANUCO,DOS DE MAYO,YANAS,231,090323,HUANUCO,DOS DE MAYO,YANAS
HUANUCO,HUACAYBAMBA,CANCHABAMBA,1500,090903,HUANUCO,HUACAYBAMBA,CANCHABAMBA
HUANUCO,HUACAYBAMBA,COCHABAMBA,206,090904,HUANUCO,HUACAYBAMBA,COCHABAMBA
HUANUCO,HUACAYBAMBA,HUACAYBAMBA,666,090901,HUANUCO,HUACAYBAMBA,HUACAYBAMBA
HUANUCO,HUACAYBAMBA,PINRA,665,090902,HUANUCO,HUACAYBAMBA,PINRA
HUANUCO,HUAMALIES,ARANCAY,199,090402,HUANUCO,HUAMALIES,ARANCAY
HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,1497,090403,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA
HUANUCO,HUAMALIES,JACAS GRANDE,1436,090404,HUANUCO,HUAMALIES,JACAS GRANDE
HUANUCO,HUAMALIES,JIRCAN,326,090405,HUANUCO,HUAMALIES,JIRCAN
HUANUCO,HUAMALIES,LLATA,791,090401,HUANUCO,HUAMALIES,LLATA
HUANUCO,HUAMALIES,MIRAFLORES,290,090406,HUANUCO,HUAMALIES,MIRAFLORES
HUANUCO,HUAMALIES,MONZON,592,090407,HUANUCO,HUAMALIES,MONZON
HUANUCO,HUAMALIES,PUÃ‘OS,1439,090409,HUANUCO,HUAMALIES,PUÑOS
HUANUCO,HUAMALIES,PUNCHAO,286,090408,HUANUCO,HUAMALIES,PUNCHAO
HUANUCO,HUAMALIES,SINGA,659,090410,HUANUCO,HUAMALIES,SINGA
HUANUCO,HUAMALIES,TANTAMAYO,657,090411,HUANUCO,HUAMALIES,TANTAMAYO
HUANUCO,HUANUCO,AMARILIS,410,090110,HUANUCO,HUANUCO,AMARILIS
HUANUCO,HUANUCO,CHINCHAO,304,090102,HUANUCO,HUANUCO,CHINCHAO
HUANUCO,HUANUCO,CHURUBAMBA,836,090103,HUANUCO,HUANUCO,CHURUBAMBA
HUANUCO,HUANUCO,HUANUCO,414,090101,HUANUCO,HUANUCO,HUANUCO
HUANUCO,HUANUCO,MARGOS,680,090104,HUANUCO,HUANUCO,MARGOS
HUANUCO,HUANUCO,PILLCO MARCA,682,090111,HUANUCO,HUANUCO,PILLCO MARCA
HUANUCO,HUANUCO,QUISQUI (KICHKI),506,090105,HUANUCO,HUANUCO,QUISQUI
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,1560,090106,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN
HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,681,090107,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,834,090108,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE
HUANUCO,HUANUCO,YACUS,838,090112,HUANUCO,HUANUCO,YACUS
HUANUCO,HUANUCO,YARUMAYO,409,090109,HUANUCO,HUANUCO,YARUMAYO
HUANUCO,LAURICOCHA,BAÃ‘OS,1446,091002,HUANUCO,LAURICOCHA,BAÑOS
HUANUCO,LAURICOCHA,JESUS,1444,091001,HUANUCO,LAURICOCHA,JESUS
HUANUCO,LAURICOCHA,JIVIA,842,091007,HUANUCO,LAURICOCHA,JIVIA
HUANUCO,LAURICOCHA,QUEROPALCA,233,091004,HUANUCO,LAURICOCHA,QUEROPALCA
HUANUCO,LAURICOCHA,RONDOS,1494,091006,HUANUCO,LAURICOCHA,RONDOS
HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,1559,091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS
HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,736,091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI
HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,10,090602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES
HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,9,090603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN
HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,8,090606,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO
HUANUCO,LEONCIO PRADO,LUYANDO,590,090604,HUANUCO,LEONCIO PRADO,LUYANDO
HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,306,090605,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN
HUANUCO,LEONCIO PRADO,RUPA-RUPA,253,090601,HUANUCO,LEONCIO PRADO,RUPA-RUPA
HUANUCO,MARAÃ‘ON,CHOLON,1470,090502,HUANUCO,MARAÑON,CHOLON
HUANUCO,MARAÃ‘ON,HUACRACHUCO,257,090501,HUANUCO,MARAÑON,HUACRACHUCO
HUANUCO,MARAÃ‘ON,SAN BUENAVENTURA,1501,090505,HUANUCO,MARAÑON,SAN BUENAVENTURA
HUANUCO,PACHITEA,CHAGLLA,305,090702,HUANUCO,PACHITEA,CHAGLLA
HUANUCO,PACHITEA,MOLINO,1492,090704,HUANUCO,PACHITEA,MOLINO
HUANUCO,PACHITEA,PANAO,510,090701,HUANUCO,PACHITEA,PANAO
HUANUCO,PACHITEA,UMARI,511,090706,HUANUCO,PACHITEA,UMARI
HUANUCO,PUERTO INCA,CODO DEL POZUZO,1,090803,HUANUCO,PUERTO INCA,CODO DEL POZUZO
HUANUCO,PUERTO INCA,HONORIA,768,090801,HUANUCO,PUERTO INCA,HONORIA
HUANUCO,PUERTO INCA,PUERTO INCA,11,090802,HUANUCO,PUERTO INCA,PUERTO INCA
HUANUCO,PUERTO INCA,TOURNAVISTA,2,090804,HUANUCO,PUERTO INCA,TOURNAVISTA
HUANUCO,PUERTO INCA,YUYAPICHIS,309,090805,HUANUCO,PUERTO INCA,YUYAPICHIS
HUANUCO,YAROWILCA,APARICIO POMARES,228,091102,HUANUCO,YAROWILCA,APARICIO POMARES
HUANUCO,YAROWILCA,CAHUAC,276,091103,HUANUCO,YAROWILCA,CAHUAC
HUANUCO,YAROWILCA,CHACABAMBA,1493,091104,HUANUCO,YAROWILCA,CHACABAMBA
HUANUCO,YAROWILCA,CHAVINILLO,833,091101,HUANUCO,YAROWILCA,CHAVINILLO
HUANUCO,YAROWILCA,CHORAS,412,091108,HUANUCO,YAROWILCA,CHORAS
HUANUCO,YAROWILCA,JACAS CHICO,413,091105,HUANUCO,YAROWILCA,JACAS CHICO
HUANUCO,YAROWILCA,OBAS,280,091106,HUANUCO,YAROWILCA,OBAS
HUANUCO,YAROWILCA,PAMPAMARCA,1418,091107,HUANUCO,YAROWILCA,PAMPAMARCA
ICA,CHINCHA,ALTO LARAN,1146,100209,ICA,CHINCHA,ALTO LARAN
ICA,CHINCHA,CHAVIN,1108,100202,ICA,CHINCHA,CHAVIN
ICA,CHINCHA,CHINCHA ALTA,389,100201,ICA,CHINCHA,CHINCHA ALTA
ICA,CHINCHA,CHINCHA BAJA,387,100203,ICA,CHINCHA,CHINCHA BAJA
ICA,CHINCHA,EL CARMEN,1176,100204,ICA,CHINCHA,EL CARMEN
ICA,CHINCHA,GROCIO PRADO,394,100205,ICA,CHINCHA,GROCIO PRADO
ICA,CHINCHA,PUEBLO NUEVO,1189,100210,ICA,CHINCHA,PUEBLO NUEVO
ICA,CHINCHA,SAN JUAN DE YANAC,1195,100211,ICA,CHINCHA,SAN JUAN DE YANAC
ICA,CHINCHA,SAN PEDRO DE HUACARPANA,1110,100206,ICA,CHINCHA,SAN PEDRO DE HUACARPANA
ICA,CHINCHA,SUNAMPE,1175,100207,ICA,CHINCHA,SUNAMPE
ICA,CHINCHA,TAMBO DE MORA,1173,100208,ICA,CHINCHA,TAMBO DE MORA
ICA,ICA,ICA,898,100101,ICA,ICA,ICA
ICA,ICA,LA TINGUIÃ‘A,912,100102,ICA,ICA,LA TINGUIÑA
ICA,ICA,LOS AQUIJES,899,100103,ICA,ICA,LOS AQUIJES
ICA,ICA,OCUCAJE,879,100114,ICA,ICA,OCUCAJE
ICA,ICA,PACHACUTEC,462,100113,ICA,ICA,PACHACUTEC
ICA,ICA,PARCONA,897,100104,ICA,ICA,PARCONA
ICA,ICA,PUEBLO NUEVO,469,100105,ICA,ICA,PUEBLO NUEVO
ICA,ICA,SALAS,977,100106,ICA,ICA,SALAS
ICA,ICA,SAN JOSE DE LOS MOLINOS,986,100107,ICA,ICA,SAN JOSE DE LOS MOLINOS
ICA,ICA,SAN JUAN BAUTISTA,937,100108,ICA,ICA,SAN JUAN BAUTISTA
ICA,ICA,SANTIAGO,458,100109,ICA,ICA,SANTIAGO
ICA,ICA,SUBTANJALLA,909,100110,ICA,ICA,SUBTANJALLA
ICA,ICA,TATE,457,100112,ICA,ICA,TATE
ICA,ICA,YAUCA DEL ROSARIO,943,100111,ICA,ICA,YAUCA DEL ROSARIO
ICA,NASCA,CHANGUILLO,300,100302,ICA,NASCA,CHANGUILLO
ICA,NASCA,EL INGENIO,916,100303,ICA,NASCA,EL INGENIO
ICA,NASCA,MARCONA,863,100304,ICA,NASCA,MARCONA
ICA,NASCA,NASCA,220,100301,ICA,NASCA,NASCA
ICA,NASCA,VISTA ALEGRE,294,100305,ICA,NASCA,VISTA ALEGRE
ICA,PALPA,LLIPATA,919,100502,ICA,PALPA,LLIPATA
ICA,PALPA,PALPA,869,100501,ICA,PALPA,PALPA
ICA,PALPA,RIO GRANDE,922,100503,ICA,PALPA,RIO GRANDE
ICA,PALPA,SANTA CRUZ,876,100504,ICA,PALPA,SANTA CRUZ
ICA,PALPA,TIBILLO,900,100505,ICA,PALPA,TIBILLO
ICA,PISCO,HUANCANO,1185,100402,ICA,PISCO,HUANCANO
ICA,PISCO,HUMAY,437,100403,ICA,PISCO,HUMAY
ICA,PISCO,INDEPENDENCIA,264,100404,ICA,PISCO,INDEPENDENCIA
ICA,PISCO,PARACAS,984,100405,ICA,PISCO,PARACAS
ICA,PISCO,PISCO,958,100401,ICA,PISCO,PISCO
ICA,PISCO,SAN ANDRES,950,100406,ICA,PISCO,SAN ANDRES
ICA,PISCO,SAN CLEMENTE,262,100407,ICA,PISCO,SAN CLEMENTE
ICA,PISCO,TUPAC AMARU INCA,956,100408,ICA,PISCO,TUPAC AMARU INCA
JUNIN,CHANCHAMAYO,CHANCHAMAYO,729,110801,JUNIN,CHANCHAMAYO,CHANCHAMAYO
JUNIN,CHANCHAMAYO,PERENE,723,110806,JUNIN,CHANCHAMAYO,PERENE
JUNIN,CHANCHAMAYO,PICHANAQUI,721,110805,JUNIN,CHANCHAMAYO,PICHANAQUI
JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,715,110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO
JUNIN,CHANCHAMAYO,SAN RAMON,485,110802,JUNIN,CHANCHAMAYO,SAN RAMON
JUNIN,CHANCHAMAYO,VITOC,475,110803,JUNIN,CHANCHAMAYO,VITOC
JUNIN,CHUPACA,AHUAC,1242,110902,JUNIN,CHUPACA,AHUAC
JUNIN,CHUPACA,CHONGOS BAJO,1054,110903,JUNIN,CHUPACA,CHONGOS BAJO
JUNIN,CHUPACA,CHUPACA,1238,110901,JUNIN,CHUPACA,CHUPACA
JUNIN,CHUPACA,HUACHAC,1247,110904,JUNIN,CHUPACA,HUACHAC
JUNIN,CHUPACA,HUAMANCACA CHICO,1231,110905,JUNIN,CHUPACA,HUAMANCACA CHICO
JUNIN,CHUPACA,SAN JUAN DE ISCOS,554,110906,JUNIN,CHUPACA,SAN JUAN DE YSCOS
JUNIN,CHUPACA,SAN JUAN DE JARPA,1241,110907,JUNIN,CHUPACA,SAN JUAN DE JARPA
JUNIN,CHUPACA,TRES DE DICIEMBRE,550,110908,JUNIN,CHUPACA,TRES DE DICIEMBRE
JUNIN,CHUPACA,YANACANCHA,549,110909,JUNIN,CHUPACA,YANACANCHA
JUNIN,CONCEPCION,ACO,1035,110202,JUNIN,CONCEPCION,ACO
JUNIN,CONCEPCION,ANDAMARCA,703,110203,JUNIN,CONCEPCION,ANDAMARCA
JUNIN,CONCEPCION,CHAMBARA,1031,110206,JUNIN,CONCEPCION,CHAMBARA
JUNIN,CONCEPCION,COCHAS,702,110205,JUNIN,CONCEPCION,COCHAS
JUNIN,CONCEPCION,COMAS,1276,110204,JUNIN,CONCEPCION,COMAS
JUNIN,CONCEPCION,CONCEPCION,535,110201,JUNIN,CONCEPCION,CONCEPCION
JUNIN,CONCEPCION,HEROINAS TOLEDO,1070,110207,JUNIN,CONCEPCION,HEROINAS TOLEDO
JUNIN,CONCEPCION,MANZANARES,445,110208,JUNIN,CONCEPCION,MANZANARES
